country,year,women_murdered
Serbia and Montenegro,1979,NA
Serbia and Montenegro,1980,NA
Serbia and Montenegro,1981,NA
Serbia and Montenegro,1982,NA
Serbia and Montenegro,1983,NA
Serbia and Montenegro,1984,NA
Serbia and Montenegro,1985,NA
Serbia and Montenegro,1986,NA
Serbia and Montenegro,1987,NA
Serbia and Montenegro,1988,NA
Serbia and Montenegro,1989,NA
Serbia and Montenegro,1990,NA
Serbia and Montenegro,1991,NA
Serbia and Montenegro,1992,NA
Serbia and Montenegro,1993,NA
Serbia and Montenegro,1994,NA
Serbia and Montenegro,1995,NA
Serbia and Montenegro,1996,1.68
Serbia and Montenegro,1997,1.14
Serbia and Montenegro,1998,1.37
Serbia and Montenegro,1999,0.87
Serbia and Montenegro,2000,1.36
Serbia and Montenegro,2001,1.11
Serbia and Montenegro,2002,NA
Serbia and Montenegro,2003,NA
Serbia and Montenegro,2004,NA
Serbia and Montenegro,2005,NA
Serbia and Montenegro,2006,NA
Serbia and Montenegro,2007,NA
Serbia and Montenegro,2008,NA
Serbia and Montenegro,2009,NA
Serbia and Montenegro,2010,NA
Serbia and Montenegro,2011,NA
Serbia and Montenegro,2012,NA
Serbia and Montenegro,2013,NA
Serbia and Montenegro,2014,NA
Serbia and Montenegro,2015,NA
Singapore,1949,NA
Singapore,1950,NA
Singapore,1951,NA
Singapore,1952,NA
Singapore,1953,NA
Singapore,1954,NA
Singapore,1955,NA
Singapore,1956,NA
Singapore,1957,NA
Singapore,1958,NA
Singapore,1959,NA
Singapore,1960,NA
Singapore,1961,NA
Singapore,1962,0.128
Singapore,1963,0.099
Singapore,1964,0.346
Singapore,1965,0.254
Singapore,1966,0.947
Singapore,1967,0.246
Singapore,1968,0.555
Singapore,1969,0.697
Singapore,1970,0.681
Singapore,1971,0.478
Singapore,1972,0.595
Singapore,1973,0.964
Singapore,1974,0.344
Singapore,1975,1.2
Singapore,1976,0.766
Singapore,1977,0.61
Singapore,1978,0.983
Singapore,1979,1.6
Singapore,1980,0.827
Singapore,1981,0.983
Singapore,1982,1.56
Singapore,1983,1.64
Singapore,1984,1.33
Singapore,1985,1.54
Singapore,1986,0.882
Singapore,1987,1.32
Singapore,1988,1.45
Singapore,1989,1.13
Singapore,1990,0.807
Singapore,1991,0.481
Singapore,1992,0.369
Singapore,1993,0.475
Singapore,1994,0.645
Singapore,1995,0.627
Singapore,1996,0.492
Singapore,1997,0.581
Singapore,1998,0.33
Singapore,1999,0.553
Singapore,2000,0.614
Singapore,2001,0.413
Singapore,2002,0.329
Singapore,2003,0.352
Singapore,2004,0.543
Singapore,2005,0.134
Singapore,2006,0.21
Singapore,2007,0.339
Singapore,2008,0.411
Singapore,2009,0.121
Singapore,2010,0.337
Singapore,2011,0.44
Singapore,2012,0.15
Singapore,2013,0.226
Singapore,2014,0.229
Singapore,2015,NA
El Salvador,1949,NA
El Salvador,1950,NA
El Salvador,1951,NA
El Salvador,1952,NA
El Salvador,1953,NA
El Salvador,1954,NA
El Salvador,1955,NA
El Salvador,1956,NA
El Salvador,1957,5.99
El Salvador,1958,5.5
El Salvador,1959,6.31
El Salvador,1960,6.19
El Salvador,1961,5.99
El Salvador,1962,5.25
El Salvador,1963,4.36
El Salvador,1964,NA
El Salvador,1965,NA
El Salvador,1966,NA
El Salvador,1967,NA
El Salvador,1968,4.04
El Salvador,1969,5.18
El Salvador,1970,NA
El Salvador,1971,4.22
El Salvador,1972,4.79
El Salvador,1973,4.91
El Salvador,1974,NA
El Salvador,1975,NA
El Salvador,1976,NA
El Salvador,1977,NA
El Salvador,1978,NA
El Salvador,1979,NA
El Salvador,1980,NA
El Salvador,1981,11.2
El Salvador,1982,8.2
El Salvador,1983,6.87
El Salvador,1984,NA
El Salvador,1985,NA
El Salvador,1986,NA
El Salvador,1987,NA
El Salvador,1988,NA
El Salvador,1989,NA
El Salvador,1990,NA
El Salvador,1991,6.84
El Salvador,1992,7.99
El Salvador,1993,NA
El Salvador,1994,NA
El Salvador,1995,NA
El Salvador,1996,NA
El Salvador,1997,NA
El Salvador,1998,NA
El Salvador,1999,NA
El Salvador,2000,NA
El Salvador,2001,NA
El Salvador,2002,NA
El Salvador,2003,NA
El Salvador,2004,NA
El Salvador,2005,NA
El Salvador,2006,NA
El Salvador,2007,NA
El Salvador,2008,NA
El Salvador,2009,NA
El Salvador,2010,NA
El Salvador,2011,NA
El Salvador,2012,NA
El Salvador,2013,NA
El Salvador,2014,NA
El Salvador,2015,NA
Serbia,1949,NA
Serbia,1950,NA
Serbia,1951,NA
Serbia,1952,NA
Serbia,1953,NA
Serbia,1954,NA
Serbia,1955,NA
Serbia,1956,NA
Serbia,1957,NA
Serbia,1958,NA
Serbia,1959,NA
Serbia,1960,NA
Serbia,1961,NA
Serbia,1962,NA
Serbia,1963,NA
Serbia,1964,NA
Serbia,1965,NA
Serbia,1966,NA
Serbia,1967,NA
Serbia,1968,NA
Serbia,1969,NA
Serbia,1970,NA
Serbia,1971,NA
Serbia,1972,NA
Serbia,1973,NA
Serbia,1974,NA
Serbia,1975,NA
Serbia,1976,NA
Serbia,1977,NA
Serbia,1978,NA
Serbia,1979,NA
Serbia,1980,NA
Serbia,1981,NA
Serbia,1982,NA
Serbia,1983,NA
Serbia,1984,NA
Serbia,1985,NA
Serbia,1986,NA
Serbia,1987,NA
Serbia,1988,NA
Serbia,1989,NA
Serbia,1990,NA
Serbia,1991,NA
Serbia,1992,NA
Serbia,1993,NA
Serbia,1994,NA
Serbia,1995,NA
Serbia,1996,NA
Serbia,1997,1.38
Serbia,1998,1.88
Serbia,1999,1.16
Serbia,2000,1.48
Serbia,2001,1.12
Serbia,2002,1.53
Serbia,2003,0.907
Serbia,2004,1.08
Serbia,2005,0.959
Serbia,2006,1.56
Serbia,2007,0.769
Serbia,2008,0.981
Serbia,2009,0.917
Serbia,2010,0.687
Serbia,2011,0.821
Serbia,2012,1.32
Serbia,2013,0.632
Serbia,2014,0.819
Serbia,2015,NA
Sao Tome and Principe,1949,NA
Sao Tome and Principe,1950,NA
Sao Tome and Principe,1951,NA
Sao Tome and Principe,1952,NA
Sao Tome and Principe,1953,NA
Sao Tome and Principe,1954,NA
Sao Tome and Principe,1955,NA
Sao Tome and Principe,1956,NA
Sao Tome and Principe,1957,NA
Sao Tome and Principe,1958,NA
Sao Tome and Principe,1959,NA
Sao Tome and Principe,1960,NA
Sao Tome and Principe,1961,NA
Sao Tome and Principe,1962,NA
Sao Tome and Principe,1963,NA
Sao Tome and Principe,1964,NA
Sao Tome and Principe,1965,NA
Sao Tome and Principe,1966,NA
Sao Tome and Principe,1967,NA
Sao Tome and Principe,1968,NA
Sao Tome and Principe,1969,NA
Sao Tome and Principe,1970,NA
Sao Tome and Principe,1971,NA
Sao Tome and Principe,1972,NA
Sao Tome and Principe,1973,NA
Sao Tome and Principe,1974,NA
Sao Tome and Principe,1975,NA
Sao Tome and Principe,1976,NA
Sao Tome and Principe,1977,NA
Sao Tome and Principe,1978,NA
Sao Tome and Principe,1979,NA
Sao Tome and Principe,1980,NA
Sao Tome and Principe,1981,NA
Sao Tome and Principe,1982,NA
Sao Tome and Principe,1983,NA
Sao Tome and Principe,1984,NA
Sao Tome and Principe,1985,NA
Sao Tome and Principe,1986,4.65
Sao Tome and Principe,1987,NA
Sao Tome and Principe,1988,NA
Sao Tome and Principe,1989,NA
Sao Tome and Principe,1990,NA
Sao Tome and Principe,1991,NA
Sao Tome and Principe,1992,NA
Sao Tome and Principe,1993,NA
Sao Tome and Principe,1994,NA
Sao Tome and Principe,1995,NA
Sao Tome and Principe,1996,NA
Sao Tome and Principe,1997,NA
Sao Tome and Principe,1998,NA
Sao Tome and Principe,1999,NA
Sao Tome and Principe,2000,NA
Sao Tome and Principe,2001,NA
Sao Tome and Principe,2002,NA
Sao Tome and Principe,2003,NA
Sao Tome and Principe,2004,NA
Sao Tome and Principe,2005,NA
Sao Tome and Principe,2006,NA
Sao Tome and Principe,2007,NA
Sao Tome and Principe,2008,NA
Sao Tome and Principe,2009,NA
Sao Tome and Principe,2010,NA
Sao Tome and Principe,2011,NA
Sao Tome and Principe,2012,NA
Sao Tome and Principe,2013,NA
Sao Tome and Principe,2014,NA
Sao Tome and Principe,2015,NA
Suriname,1949,NA
Suriname,1950,NA
Suriname,1951,NA
Suriname,1952,NA
Suriname,1953,NA
Suriname,1954,NA
Suriname,1955,NA
Suriname,1956,NA
Suriname,1957,NA
Suriname,1958,NA
Suriname,1959,NA
Suriname,1960,NA
Suriname,1961,NA
Suriname,1962,NA
Suriname,1963,NA
Suriname,1964,NA
Suriname,1965,NA
Suriname,1966,NA
Suriname,1967,NA
Suriname,1968,NA
Suriname,1969,NA
Suriname,1970,3.39
Suriname,1971,NA
Suriname,1972,NA
Suriname,1973,NA
Suriname,1974,4.88
Suriname,1975,2.65
Suriname,1976,2.07
Suriname,1977,3.16
Suriname,1978,NA
Suriname,1979,NA
Suriname,1980,NA
Suriname,1981,4.04
Suriname,1982,NA
Suriname,1983,4.26
Suriname,1984,4.09
Suriname,1985,NA
Suriname,1986,NA
Suriname,1987,NA
Suriname,1988,NA
Suriname,1989,3.27
Suriname,1990,NA
Suriname,1991,NA
Suriname,1992,NA
Suriname,1993,NA
Suriname,1994,NA
Suriname,1995,NA
Suriname,1996,NA
Suriname,1997,NA
Suriname,1998,NA
Suriname,1999,NA
Suriname,2000,NA
Suriname,2001,NA
Suriname,2002,NA
Suriname,2003,NA
Suriname,2004,NA
Suriname,2005,NA
Suriname,2006,NA
Suriname,2007,NA
Suriname,2008,NA
Suriname,2009,NA
Suriname,2010,NA
Suriname,2011,NA
Suriname,2012,NA
Suriname,2013,NA
Suriname,2014,NA
Suriname,2015,NA
Slovak Republic,1949,NA
Slovak Republic,1950,NA
Slovak Republic,1951,NA
Slovak Republic,1952,NA
Slovak Republic,1953,NA
Slovak Republic,1954,NA
Slovak Republic,1955,NA
Slovak Republic,1956,NA
Slovak Republic,1957,NA
Slovak Republic,1958,NA
Slovak Republic,1959,NA
Slovak Republic,1960,NA
Slovak Republic,1961,NA
Slovak Republic,1962,NA
Slovak Republic,1963,NA
Slovak Republic,1964,NA
Slovak Republic,1965,NA
Slovak Republic,1966,NA
Slovak Republic,1967,NA
Slovak Republic,1968,NA
Slovak Republic,1969,NA
Slovak Republic,1970,NA
Slovak Republic,1971,NA
Slovak Republic,1972,NA
Slovak Republic,1973,NA
Slovak Republic,1974,NA
Slovak Republic,1975,NA
Slovak Republic,1976,NA
Slovak Republic,1977,NA
Slovak Republic,1978,NA
Slovak Republic,1979,NA
Slovak Republic,1980,NA
Slovak Republic,1981,NA
Slovak Republic,1982,NA
Slovak Republic,1983,NA
Slovak Republic,1984,NA
Slovak Republic,1985,NA
Slovak Republic,1986,NA
Slovak Republic,1987,NA
Slovak Republic,1988,NA
Slovak Republic,1989,NA
Slovak Republic,1990,NA
Slovak Republic,1991,1.64
Slovak Republic,1992,1.4
Slovak Republic,1993,1.14
Slovak Republic,1994,1.22
Slovak Republic,1995,1.21
Slovak Republic,1996,1.08
Slovak Republic,1997,1.16
Slovak Republic,1998,1.34
Slovak Republic,1999,0.907
Slovak Republic,2000,1.12
Slovak Republic,2001,1.28
Slovak Republic,2002,1.01
Slovak Republic,2003,1.04
Slovak Republic,2004,0.837
Slovak Republic,2005,NA
Slovak Republic,2006,NA
Slovak Republic,2007,0.732
Slovak Republic,2008,0.743
Slovak Republic,2009,0.836
Slovak Republic,2010,NA
Slovak Republic,2011,0.729
Slovak Republic,2012,0.844
Slovak Republic,2013,0.611
Slovak Republic,2014,NA
Slovak Republic,2015,NA
Slovenia,1949,NA
Slovenia,1950,NA
Slovenia,1951,NA
Slovenia,1952,NA
Slovenia,1953,NA
Slovenia,1954,NA
Slovenia,1955,NA
Slovenia,1956,NA
Slovenia,1957,NA
Slovenia,1958,NA
Slovenia,1959,NA
Slovenia,1960,NA
Slovenia,1961,NA
Slovenia,1962,NA
Slovenia,1963,NA
Slovenia,1964,NA
Slovenia,1965,NA
Slovenia,1966,NA
Slovenia,1967,NA
Slovenia,1968,NA
Slovenia,1969,NA
Slovenia,1970,NA
Slovenia,1971,NA
Slovenia,1972,NA
Slovenia,1973,NA
Slovenia,1974,NA
Slovenia,1975,NA
Slovenia,1976,NA
Slovenia,1977,NA
Slovenia,1978,NA
Slovenia,1979,NA
Slovenia,1980,NA
Slovenia,1981,NA
Slovenia,1982,NA
Slovenia,1983,NA
Slovenia,1984,1.88
Slovenia,1985,1.01
Slovenia,1986,1.07
Slovenia,1987,1.15
Slovenia,1988,1.83
Slovenia,1989,0.949
Slovenia,1990,1.14
Slovenia,1991,1.53
Slovenia,1992,0.908
Slovenia,1993,1.21
Slovenia,1994,1.15
Slovenia,1995,1.39
Slovenia,1996,1.29
Slovenia,1997,0.376
Slovenia,1998,0.753
Slovenia,1999,0.744
Slovenia,2000,0.433
Slovenia,2001,0.966
Slovenia,2002,1.15
Slovenia,2003,1.05
Slovenia,2004,0.753
Slovenia,2005,0.316
Slovenia,2006,0.66
Slovenia,2007,0.43
Slovenia,2008,0.52
Slovenia,2009,0.369
Slovenia,2010,1.07
Slovenia,2011,0.267
Slovenia,2012,0.572
Slovenia,2013,1.15
Slovenia,2014,0.634
Slovenia,2015,NA
Sweden,1949,NA
Sweden,1950,0.55
Sweden,1951,0.549
Sweden,1952,0.624
Sweden,1953,0.804
Sweden,1954,0.707
Sweden,1955,0.852
Sweden,1956,0.77
Sweden,1957,0.78
Sweden,1958,0.652
Sweden,1959,0.563
Sweden,1960,0.409
Sweden,1961,0.623
Sweden,1962,0.828
Sweden,1963,0.87
Sweden,1964,0.574
Sweden,1965,0.855
Sweden,1966,0.683
Sweden,1967,0.733
Sweden,1968,0.715
Sweden,1969,0.606
Sweden,1970,0.768
Sweden,1971,1.07
Sweden,1972,0.9
Sweden,1973,0.945
Sweden,1974,0.864
Sweden,1975,1.1
Sweden,1976,0.859
Sweden,1977,0.607
Sweden,1978,1.23
Sweden,1979,1.07
Sweden,1980,0.843
Sweden,1981,0.919
Sweden,1982,0.89
Sweden,1983,0.835
Sweden,1984,0.903
Sweden,1985,0.935
Sweden,1986,0.905
Sweden,1987,0.841
Sweden,1988,1.13
Sweden,1989,0.872
Sweden,1990,0.767
Sweden,1991,0.977
Sweden,1992,0.78
Sweden,1993,0.784
Sweden,1994,0.684
Sweden,1995,0.841
Sweden,1996,0.697
Sweden,1997,0.773
Sweden,1998,0.715
Sweden,1999,0.7
Sweden,2000,0.63
Sweden,2001,0.913
Sweden,2002,0.57
Sweden,2003,0.813
Sweden,2004,0.632
Sweden,2005,0.652
Sweden,2006,0.603
Sweden,2007,0.553
Sweden,2008,0.704
Sweden,2009,0.572
Sweden,2010,0.359
Sweden,2011,0.427
Sweden,2012,0.453
Sweden,2013,0.479
Sweden,2014,0.531
Sweden,2015,NA
Seychelles,1949,NA
Seychelles,1950,NA
Seychelles,1951,NA
Seychelles,1952,NA
Seychelles,1953,NA
Seychelles,1954,NA
Seychelles,1955,NA
Seychelles,1956,NA
Seychelles,1957,NA
Seychelles,1958,NA
Seychelles,1959,NA
Seychelles,1960,NA
Seychelles,1961,NA
Seychelles,1962,NA
Seychelles,1963,NA
Seychelles,1964,NA
Seychelles,1965,NA
Seychelles,1966,NA
Seychelles,1967,NA
Seychelles,1968,NA
Seychelles,1969,NA
Seychelles,1970,NA
Seychelles,1971,NA
Seychelles,1972,NA
Seychelles,1973,NA
Seychelles,1974,NA
Seychelles,1975,NA
Seychelles,1976,NA
Seychelles,1977,NA
Seychelles,1978,NA
Seychelles,1979,NA
Seychelles,1980,NA
Seychelles,1981,NA
Seychelles,1982,NA
Seychelles,1983,NA
Seychelles,1984,8.02
Seychelles,1985,5.03
Seychelles,1986,5.99
Seychelles,1987,NA
Seychelles,1988,NA
Seychelles,1989,NA
Seychelles,1990,NA
Seychelles,1991,NA
Seychelles,1992,NA
Seychelles,1993,NA
Seychelles,1994,NA
Seychelles,1995,NA
Seychelles,1996,NA
Seychelles,1997,NA
Seychelles,1998,NA
Seychelles,1999,NA
Seychelles,2000,NA
Seychelles,2001,NA
Seychelles,2002,NA
Seychelles,2003,NA
Seychelles,2004,NA
Seychelles,2005,NA
Seychelles,2006,NA
Seychelles,2007,NA
Seychelles,2008,NA
Seychelles,2009,NA
Seychelles,2010,NA
Seychelles,2011,NA
Seychelles,2012,NA
Seychelles,2013,NA
Seychelles,2014,NA
Seychelles,2015,NA
Thailand,1949,NA
Thailand,1950,NA
Thailand,1951,NA
Thailand,1952,NA
Thailand,1953,NA
Thailand,1954,NA
Thailand,1955,NA
Thailand,1956,2.42
Thailand,1957,2.95
Thailand,1958,2.51
Thailand,1959,2.78
Thailand,1960,2.59
Thailand,1961,3.2
Thailand,1962,3.22
Thailand,1963,3.68
Thailand,1964,4.03
Thailand,1965,4.44
Thailand,1966,4.26
Thailand,1967,4.37
Thailand,1968,4.33
Thailand,1969,NA
Thailand,1970,NA
Thailand,1971,NA
Thailand,1972,NA
Thailand,1973,NA
Thailand,1974,NA
Thailand,1975,NA
Thailand,1976,NA
Thailand,1977,NA
Thailand,1978,NA
Thailand,1979,6.42
Thailand,1980,NA
Thailand,1981,NA
Thailand,1982,NA
Thailand,1983,NA
Thailand,1984,NA
Thailand,1985,NA
Thailand,1986,NA
Thailand,1987,NA
Thailand,1988,NA
Thailand,1989,NA
Thailand,1990,NA
Thailand,1991,NA
Thailand,1992,NA
Thailand,1993,2.43
Thailand,1994,NA
Thailand,1995,NA
Thailand,1996,NA
Thailand,1997,NA
Thailand,1998,NA
Thailand,1999,NA
Thailand,2000,NA
Thailand,2001,1.55
Thailand,2002,NA
Thailand,2003,NA
Thailand,2004,NA
Thailand,2005,NA
Thailand,2006,1.34
Thailand,2007,1.19
Thailand,2008,1.11
Thailand,2009,1.15
Thailand,2010,1.1
Thailand,2011,1.2
Thailand,2012,1.1
Thailand,2013,1.12
Thailand,2014,0.837
Thailand,2015,0.776
Tajikistan,1949,NA
Tajikistan,1950,NA
Tajikistan,1951,NA
Tajikistan,1952,NA
Tajikistan,1953,NA
Tajikistan,1954,NA
Tajikistan,1955,NA
Tajikistan,1956,NA
Tajikistan,1957,NA
Tajikistan,1958,NA
Tajikistan,1959,NA
Tajikistan,1960,NA
Tajikistan,1961,NA
Tajikistan,1962,NA
Tajikistan,1963,NA
Tajikistan,1964,NA
Tajikistan,1965,NA
Tajikistan,1966,NA
Tajikistan,1967,NA
Tajikistan,1968,NA
Tajikistan,1969,NA
Tajikistan,1970,NA
Tajikistan,1971,NA
Tajikistan,1972,NA
Tajikistan,1973,NA
Tajikistan,1974,NA
Tajikistan,1975,NA
Tajikistan,1976,NA
Tajikistan,1977,NA
Tajikistan,1978,NA
Tajikistan,1979,NA
Tajikistan,1980,2.56
Tajikistan,1981,2.1
Tajikistan,1982,NA
Tajikistan,1983,NA
Tajikistan,1984,1.95
Tajikistan,1985,0.987
Tajikistan,1986,1.5
Tajikistan,1987,1.22
Tajikistan,1988,1.71
Tajikistan,1989,1.56
Tajikistan,1990,2.21
Tajikistan,1991,2.8
Tajikistan,1992,7.41
Tajikistan,1993,3.9
Tajikistan,1994,2.74
Tajikistan,1995,3.53
Tajikistan,1996,3.15
Tajikistan,1997,2.87
Tajikistan,1998,2.12
Tajikistan,1999,1.52
Tajikistan,2000,1.91
Tajikistan,2001,2.02
Tajikistan,2002,1.54
Tajikistan,2003,1.59
Tajikistan,2004,NA
Tajikistan,2005,NA
Tajikistan,2006,NA
Tajikistan,2007,NA
Tajikistan,2008,NA
Tajikistan,2009,NA
Tajikistan,2010,NA
Tajikistan,2011,NA
Tajikistan,2012,NA
Tajikistan,2013,NA
Tajikistan,2014,NA
Tajikistan,2015,NA
Turkmenistan,1949,NA
Turkmenistan,1950,NA
Turkmenistan,1951,NA
Turkmenistan,1952,NA
Turkmenistan,1953,NA
Turkmenistan,1954,NA
Turkmenistan,1955,NA
Turkmenistan,1956,NA
Turkmenistan,1957,NA
Turkmenistan,1958,NA
Turkmenistan,1959,NA
Turkmenistan,1960,NA
Turkmenistan,1961,NA
Turkmenistan,1962,NA
Turkmenistan,1963,NA
Turkmenistan,1964,NA
Turkmenistan,1965,NA
Turkmenistan,1966,NA
Turkmenistan,1967,NA
Turkmenistan,1968,NA
Turkmenistan,1969,NA
Turkmenistan,1970,NA
Turkmenistan,1971,NA
Turkmenistan,1972,NA
Turkmenistan,1973,NA
Turkmenistan,1974,NA
Turkmenistan,1975,NA
Turkmenistan,1976,NA
Turkmenistan,1977,NA
Turkmenistan,1978,NA
Turkmenistan,1979,NA
Turkmenistan,1980,4.28
Turkmenistan,1981,4.68
Turkmenistan,1982,NA
Turkmenistan,1983,NA
Turkmenistan,1984,3.45
Turkmenistan,1985,3.08
Turkmenistan,1986,2.72
Turkmenistan,1987,3.57
Turkmenistan,1988,3.43
Turkmenistan,1989,3.49
Turkmenistan,1990,1.96
Turkmenistan,1991,3.1
Turkmenistan,1992,3.37
Turkmenistan,1993,2.08
Turkmenistan,1994,2.72
Turkmenistan,1995,2.21
Turkmenistan,1996,2.3
Turkmenistan,1997,3.05
Turkmenistan,1998,NA
Turkmenistan,1999,NA
Turkmenistan,2000,NA
Turkmenistan,2001,NA
Turkmenistan,2002,NA
Turkmenistan,2003,NA
Turkmenistan,2004,NA
Turkmenistan,2005,NA
Turkmenistan,2006,NA
Turkmenistan,2007,NA
Turkmenistan,2008,NA
Turkmenistan,2009,NA
Turkmenistan,2010,NA
Turkmenistan,2011,NA
Turkmenistan,2012,NA
Turkmenistan,2013,NA
Turkmenistan,2014,NA
Turkmenistan,2015,NA
Trinidad and Tobago,1949,NA
Trinidad and Tobago,1950,2.77
Trinidad and Tobago,1951,4.29
Trinidad and Tobago,1952,4.86
Trinidad and Tobago,1953,4.56
Trinidad and Tobago,1954,2.85
Trinidad and Tobago,1955,4.48
Trinidad and Tobago,1956,2.22
Trinidad and Tobago,1957,2.34
Trinidad and Tobago,1958,NA
Trinidad and Tobago,1959,2.7
Trinidad and Tobago,1960,2.17
Trinidad and Tobago,1961,2.61
Trinidad and Tobago,1962,2.42
Trinidad and Tobago,1963,NA
Trinidad and Tobago,1964,NA
Trinidad and Tobago,1965,NA
Trinidad and Tobago,1966,5.06
Trinidad and Tobago,1967,NA
Trinidad and Tobago,1968,NA
Trinidad and Tobago,1969,NA
Trinidad and Tobago,1970,NA
Trinidad and Tobago,1971,NA
Trinidad and Tobago,1972,NA
Trinidad and Tobago,1973,NA
Trinidad and Tobago,1974,NA
Trinidad and Tobago,1975,NA
Trinidad and Tobago,1976,NA
Trinidad and Tobago,1977,NA
Trinidad and Tobago,1978,NA
Trinidad and Tobago,1979,1.74
Trinidad and Tobago,1980,2.84
Trinidad and Tobago,1981,0.862
Trinidad and Tobago,1982,4.03
Trinidad and Tobago,1983,3.2
Trinidad and Tobago,1984,5.19
Trinidad and Tobago,1985,3.36
Trinidad and Tobago,1986,5.63
Trinidad and Tobago,1987,2.97
Trinidad and Tobago,1988,4.72
Trinidad and Tobago,1989,3.54
Trinidad and Tobago,1990,3.6
Trinidad and Tobago,1991,4.95
Trinidad and Tobago,1992,5.31
Trinidad and Tobago,1993,6.6
Trinidad and Tobago,1994,NA
Trinidad and Tobago,1995,NA
Trinidad and Tobago,1996,NA
Trinidad and Tobago,1997,NA
Trinidad and Tobago,1998,NA
Trinidad and Tobago,1999,NA
Trinidad and Tobago,2000,NA
Trinidad and Tobago,2001,NA
Trinidad and Tobago,2002,NA
Trinidad and Tobago,2003,NA
Trinidad and Tobago,2004,NA
Trinidad and Tobago,2005,NA
Trinidad and Tobago,2006,NA
Trinidad and Tobago,2007,NA
Trinidad and Tobago,2008,NA
Trinidad and Tobago,2009,NA
Trinidad and Tobago,2010,NA
Trinidad and Tobago,2011,NA
Trinidad and Tobago,2012,NA
Trinidad and Tobago,2013,NA
Trinidad and Tobago,2014,NA
Trinidad and Tobago,2015,NA
Tunisia,1949,NA
Tunisia,1950,NA
Tunisia,1951,NA
Tunisia,1952,NA
Tunisia,1953,NA
Tunisia,1954,NA
Tunisia,1955,NA
Tunisia,1956,NA
Tunisia,1957,NA
Tunisia,1958,NA
Tunisia,1959,NA
Tunisia,1960,NA
Tunisia,1961,NA
Tunisia,1962,NA
Tunisia,1963,NA
Tunisia,1964,NA
Tunisia,1965,NA
Tunisia,1966,NA
Tunisia,1967,NA
Tunisia,1968,NA
Tunisia,1969,NA
Tunisia,1970,NA
Tunisia,1971,NA
Tunisia,1972,NA
Tunisia,1973,NA
Tunisia,1974,NA
Tunisia,1975,NA
Tunisia,1976,NA
Tunisia,1977,NA
Tunisia,1978,NA
Tunisia,1979,NA
Tunisia,1980,NA
Tunisia,1981,NA
Tunisia,1982,NA
Tunisia,1983,NA
Tunisia,1984,NA
Tunisia,1985,NA
Tunisia,1986,NA
Tunisia,1987,NA
Tunisia,1988,NA
Tunisia,1989,NA
Tunisia,1990,NA
Tunisia,1991,NA
Tunisia,1992,NA
Tunisia,1993,NA
Tunisia,1994,NA
Tunisia,1995,NA
Tunisia,1996,NA
Tunisia,1997,NA
Tunisia,1998,NA
Tunisia,1999,NA
Tunisia,2000,NA
Tunisia,2001,NA
Tunisia,2002,NA
Tunisia,2003,NA
Tunisia,2004,NA
Tunisia,2005,NA
Tunisia,2006,NA
Tunisia,2007,NA
Tunisia,2008,0.0626
Tunisia,2009,NA
Tunisia,2010,NA
Tunisia,2011,NA
Tunisia,2012,NA
Tunisia,2013,NA
Tunisia,2014,NA
Tunisia,2015,NA
Turkey,1949,NA
Turkey,1950,NA
Turkey,1951,NA
Turkey,1952,NA
Turkey,1953,NA
Turkey,1954,NA
Turkey,1955,NA
Turkey,1956,NA
Turkey,1957,NA
Turkey,1958,NA
Turkey,1959,NA
Turkey,1960,NA
Turkey,1961,NA
Turkey,1962,NA
Turkey,1963,NA
Turkey,1964,NA
Turkey,1965,NA
Turkey,1966,NA
Turkey,1967,NA
Turkey,1968,NA
Turkey,1969,NA
Turkey,1970,NA
Turkey,1971,NA
Turkey,1972,NA
Turkey,1973,NA
Turkey,1974,NA
Turkey,1975,NA
Turkey,1976,NA
Turkey,1977,NA
Turkey,1978,NA
Turkey,1979,NA
Turkey,1980,NA
Turkey,1981,NA
Turkey,1982,NA
Turkey,1983,NA
Turkey,1984,NA
Turkey,1985,NA
Turkey,1986,NA
Turkey,1987,NA
Turkey,1988,NA
Turkey,1989,NA
Turkey,1990,NA
Turkey,1991,NA
Turkey,1992,NA
Turkey,1993,NA
Turkey,1994,NA
Turkey,1995,NA
Turkey,1996,NA
Turkey,1997,NA
Turkey,1998,NA
Turkey,1999,NA
Turkey,2000,NA
Turkey,2001,NA
Turkey,2002,NA
Turkey,2003,NA
Turkey,2004,NA
Turkey,2005,NA
Turkey,2006,NA
Turkey,2007,NA
Turkey,2008,0.439
Turkey,2009,0.585
Turkey,2010,0.438
Turkey,2011,0.401
Turkey,2012,0.581
Turkey,2013,0.529
Turkey,2014,0.535
Turkey,2015,NA
Ukraine,1949,NA
Ukraine,1950,NA
Ukraine,1951,NA
Ukraine,1952,NA
Ukraine,1953,NA
Ukraine,1954,NA
Ukraine,1955,NA
Ukraine,1956,NA
Ukraine,1957,NA
Ukraine,1958,NA
Ukraine,1959,NA
Ukraine,1960,NA
Ukraine,1961,NA
Ukraine,1962,NA
Ukraine,1963,NA
Ukraine,1964,NA
Ukraine,1965,NA
Ukraine,1966,NA
Ukraine,1967,NA
Ukraine,1968,NA
Ukraine,1969,NA
Ukraine,1970,NA
Ukraine,1971,NA
Ukraine,1972,NA
Ukraine,1973,NA
Ukraine,1974,NA
Ukraine,1975,NA
Ukraine,1976,NA
Ukraine,1977,NA
Ukraine,1978,NA
Ukraine,1979,NA
